web-scraper-order;web-scraper-start-url;articles_links;articles_links-href;type_habit;prix;adress;url_image
1751483907-580;https://sn.coinafrique.com/categorie/vetements-enfants?page=7;Robe enfant;https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-3534701;Vêtements Enfants;25 000 CFA;Patte d'oie, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3534701_uploaded_image1_1642807591.jpg""); width: 520px;"
1751483910-581;https://sn.coinafrique.com/categorie/vetements-enfants?page=7;Robe;https://sn.coinafrique.com/annonce/vetements-enfants/robe-3534704;Vêtements Enfants;25 000 CFA;Patte d'oie, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3534704_uploaded_image1_1642807674.jpg""); width: 520px;"
1751483914-582;https://sn.coinafrique.com/categorie/vetements-enfants?page=7;Ensemble enfant;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-3536216;Vêtements Enfants;Prix sur demande;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3536216_uploaded_image1_1642943146.jpg""); width: 558px;"
1751483917-583;https://sn.coinafrique.com/categorie/vetements-enfants?page=7;Blouson enfant;https://sn.coinafrique.com/annonce/vetements-enfants/blouson-enfant-3538747;Vêtements Enfants;7 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3538747_uploaded_image1_1643124842.jpg""); width: 538px;"
1751483921-584;https://sn.coinafrique.com/categorie/vetements-enfants?page=7;Robe bébé crochet;https://sn.coinafrique.com/annonce/vetements-enfants/robe-bebe-crochet-3546633;Vêtements Enfants;10 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3546633_uploaded_image1_1643655713.jpg""); width: 470px;"
1751483925-585;https://sn.coinafrique.com/categorie/vetements-enfants?page=7;Pull bébé;https://sn.coinafrique.com/annonce/vetements-enfants/pull-bebe-3546662;Vêtements Enfants;6 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3546662_uploaded_image1_1643656828.jpg""); width: 470px;"
1751483928-586;https://sn.coinafrique.com/categorie/vetements-enfants?page=7;Manteau fille;https://sn.coinafrique.com/annonce/vetements-enfants/manteau-fille-3546701;Vêtements Enfants;10 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3546701_uploaded_image1_1643659342.jpg""); width: 470px;"
1751483933-587;https://sn.coinafrique.com/categorie/vetements-enfants?page=7;Vêtement Mardi-gras;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-mardi-gras-3547360;Vêtements Enfants;20 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3547360_uploaded_image1_1643703487.jpg""); width: 410px;"
1751483937-588;https://sn.coinafrique.com/categorie/vetements-enfants?page=7;Vêtement enfant;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-3549957;Vêtements Enfants;12 000 CFA;Guediawaye, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3549957_uploaded_image1_1643796504.jpg""); width: 671px;"
1751483947-589;https://sn.coinafrique.com/categorie/vetements-enfants?page=6;Ensemble fillette;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-fillette-3549965;Vêtements Enfants;8 500 CFA;Guediawaye, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3549965_uploaded_image1_1643796780.jpg""); width: 671px;"
1751483951-590;https://sn.coinafrique.com/categorie/vetements-enfants?page=6;Ensemble pour bébé;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-bebe-3550411;Vêtements Enfants;18 000 CFA;Keur Massar, Sénégal;"background-image: url(""https://images.coinafrique.com/3550411_uploaded_image3_1643807273.jpeg""); width: 470px;"
1751483955-591;https://sn.coinafrique.com/categorie/vetements-enfants?page=6;Vêtement enfant;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-3550501;Vêtements Enfants;9 900 CFA;Mermoz-Sacré Coeur, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3550501_uploaded_image1_1643809792.jpg""); width: 527px;"
1751483959-592;https://sn.coinafrique.com/categorie/vetements-enfants?page=6;Vêtements enfant  3-6 mois;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-3-6-mois-3550527;Vêtements Enfants;12 500 CFA;Mermoz-Sacré Coeur, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3550527_uploaded_image1_1643810579.jpg""); width: 527px;"
1751483963-593;https://sn.coinafrique.com/categorie/vetements-enfants?page=6;Sous vêtements enfant;https://sn.coinafrique.com/annonce/vetements-enfants/sous-vetements-enfant-3552570;Vêtements Enfants;Prix sur demande;Mermoz-Sacré Coeur, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3552570_uploaded_image1_1643898522.jpg""); width: 373px;"
1751483967-594;https://sn.coinafrique.com/categorie/vetements-enfants?page=6;Abaya;https://sn.coinafrique.com/annonce/vetements-enfants/abaya-3560017;Vêtements Enfants;15 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3560017_uploaded_image1_1644370671.jpg""); width: 373px;"
1751483971-595;https://sn.coinafrique.com/categorie/vetements-enfants?page=6;Maillot football enfants - Sénégal;https://sn.coinafrique.com/annonce/vetements-enfants/maillot-football-enfants-senegal-3566348;Vêtements Enfants;8 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3566348_uploaded_image3_1644775694.jpeg""); width: 401px;"
1751483974-596;https://sn.coinafrique.com/categorie/vetements-enfants?page=6;Vêtement bébé;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-bebe-3568689;Vêtements Enfants;4 500 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3568689_uploaded_image1_1644934911.jpg""); width: 497px;"
1751483977-597;https://sn.coinafrique.com/categorie/vetements-enfants?page=6;Ensemble tenu mardi Gras;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-tenu-mardi-gras-3582459;Vêtements Enfants;20 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3582459_uploaded_image1_1645794121.jpg""); width: 506px;"
1751483981-598;https://sn.coinafrique.com/categorie/vetements-enfants?page=6;Peignoirs enfants;https://sn.coinafrique.com/annonce/vetements-enfants/peignoirs-enfants-3584341;Vêtements Enfants;12 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3584341_uploaded_image1_1645920047.jpg""); width: 402px;"
1751483985-599;https://sn.coinafrique.com/categorie/vetements-enfants?page=6;Maillot enfant;https://sn.coinafrique.com/annonce/vetements-enfants/maillot-enfant-3585164;Vêtements Enfants;8 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3585164_uploaded_image1_1645997873.jpg""); width: 401px;"
1751483988-600;https://sn.coinafrique.com/categorie/vetements-enfants?page=6;Vêtement bébé;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-bebe-3588178;Vêtements Enfants;10 000 CFA;Keur Massar, Sénégal;"background-image: url(""https://images.coinafrique.com/3588178_uploaded_image1_1646153368.jpg""); width: 470px;"
1751483992-601;https://sn.coinafrique.com/categorie/vetements-enfants?page=6;Vêtement bébé;https://sn.coinafrique.com/annonce/vetements-enfants/vetement-bebe-3588188;Vêtements Enfants;10 000 CFA;Keur Massar, Sénégal;"background-image: url(""https://images.coinafrique.com/3588188_uploaded_image1_1646153533.jpg""); width: 470px;"
1751483996-602;https://sn.coinafrique.com/categorie/vetements-enfants?page=6;Ensemble Veste enfant;https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-veste-enfant-3594235;Vêtements Enfants;15 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3594235_uploaded_image1_1646433088.jpg""); width: 576px;"
1751484000-603;https://sn.coinafrique.com/categorie/vetements-enfants?page=6;Pantalon Zara enfant;https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-zara-enfant-3598377;Vêtements Enfants;5 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3598377_uploaded_image1_1646692365.jpg""); width: 384px;"
1751484004-604;https://sn.coinafrique.com/categorie/vetements-enfants?page=6;Vêtements bébé;https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-3599090;Vêtements Enfants;1 500 CFA;Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3599090_uploaded_image1_1646743024.jpg""); width: 384px;"
1751484008-605;https://sn.coinafrique.com/categorie/vetements-enfants?page=6;Friperie enfants;https://sn.coinafrique.com/annonce/vetements-enfants/friperie-enfants-3600524;Vêtements Enfants;Prix sur demande;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/3600524_uploaded_image1_1646824802.jpg""); width: 558px;"
